"cust","date"
1542,1973-01-01
1542,1974-01-01
1542,1975-01-01
1542,1976-01-01
1542,1977-01-01
1542,1978-01-01
1542,1979-01-01
1542,1980-01-01
1542,1981-01-01
1542,1982-01-01
1542,1983-01-01
1543,1970-01-01
1543,1971-01-01
1544,1970-01-01
1544,1972-01-01
1544,1973-01-01
1544,1976-01-01
1544,1977-01-01
1544,1978-01-01
1544,1979-01-01
1544,1980-01-01
1544,1981-01-01
1544,1982-01-01
1544,1983-01-01
1545,1970-01-01
1545,1975-01-01
1545,1982-01-01
1546,1970-01-01
1546,1971-01-01
1546,1973-01-01
1546,1975-01-01
1547,1970-01-01
1547,1972-01-01
1547,1975-01-01
1547,1976-01-01
1547,1977-01-01
1547,1980-01-01
1547,1981-01-01
1547,1982-01-01
1547,1983-01-01
1548,1970-01-01
1549,1970-01-01
1550,1970-01-01
1550,1971-01-01
1550,1972-01-01
1550,1973-01-01
1550,1975-01-01
1550,1976-01-01
1550,1977-01-01
1550,1978-01-01
1550,1979-01-01
1550,1980-01-01
1550,1981-01-01
1550,1982-01-01
1550,1983-01-01
1551,1970-01-01
1551,1971-01-01
1551,1972-01-01
1551,1973-01-01
1551,1974-01-01
1551,1975-01-01
1551,1976-01-01
1551,1977-01-01
1551,1978-01-01
1551,1979-01-01
1551,1980-01-01
1551,1981-01-01
1551,1982-01-01
1551,1983-01-01
1552,1970-01-01
1552,1971-01-01
1552,1975-01-01
1552,1980-01-01
1552,1983-01-01
1553,1970-01-01
1554,1970-01-01
1554,1971-01-01
1554,1972-01-01
1554,1973-01-01
1555,1970-01-01
1555,1981-01-01
1556,1970-01-01
1557,1970-01-01
1557,1971-01-01
1557,1972-01-01
1557,1973-01-01
1557,1974-01-01
1557,1975-01-01
1557,1976-01-01
1557,1977-01-01
1557,1978-01-01
1557,1979-01-01
1557,1980-01-01
1557,1981-01-01
1557,1982-01-01
1558,1970-01-01
1558,1971-01-01
1559,1970-01-01
1559,1971-01-01
1559,1972-01-01
1559,1973-01-01
1559,1974-01-01
1559,1975-01-01
1559,1976-01-01
1559,1977-01-01
1559,1978-01-01
1560,1970-01-01
1561,1970-01-01
1562,1970-01-01
1562,1971-01-01
1563,1970-01-01
1564,1970-01-01
1564,1972-01-01
1564,1973-01-01
1564,1974-01-01
1564,1975-01-01
1564,1976-01-01
1564,1977-01-01
1564,1978-01-01
1564,1979-01-01
1564,1980-01-01
1565,1970-01-01
1566,1970-01-01
1566,1971-01-01
1566,1972-01-01
1566,1973-01-01
1566,1974-01-01
1566,1976-01-01
1567,1970-01-01
1567,1971-01-01
1567,1972-01-01
1567,1973-01-01
1567,1974-01-01
1567,1975-01-01
1567,1976-01-01
1567,1977-01-01
1567,1978-01-01
1567,1980-01-01
1567,1981-01-01
1567,1982-01-01
1567,1983-01-01
1568,1970-01-01
1568,1971-01-01
1568,1972-01-01
1568,1974-01-01
1568,1978-01-01
1568,1979-01-01
1568,1980-01-01
1568,1981-01-01
1568,1982-01-01
1569,1970-01-01
1569,1971-01-01
1569,1972-01-01
1570,1970-01-01
1570,1971-01-01
1570,1982-01-01
1571,1970-01-01
1571,1971-01-01
1571,1973-01-01
1571,1974-01-01
1571,1976-01-01
1571,1977-01-01
1571,1979-01-01
1571,1980-01-01
1571,1981-01-01
1571,1982-01-01
1571,1983-01-01
1572,1970-01-01
1573,1970-01-01
1573,1972-01-01
1574,1970-01-01
1574,1971-01-01
1574,1973-01-01
1574,1974-01-01
1574,1975-01-01
1574,1977-01-01
1574,1978-01-01
1575,1970-01-01
1576,1970-01-01
1577,1970-01-01
1578,1970-01-01
1578,1971-01-01
1578,1972-01-01
1578,1973-01-01
1578,1974-01-01
1578,1975-01-01
1578,1976-01-01
1578,1977-01-01
1578,1978-01-01
1578,1979-01-01
1578,1981-01-01
1578,1982-01-01
1578,1983-01-01
1579,1970-01-01
1579,1971-01-01
1579,1972-01-01
1579,1973-01-01
1579,1974-01-01
1579,1975-01-01
1579,1976-01-01
1579,1977-01-01
1579,1978-01-01
1579,1979-01-01
1579,1980-01-01
1579,1982-01-01
1579,1983-01-01
1580,1970-01-01
1581,1970-01-01
1582,1970-01-01
1583,1970-01-01
1583,1971-01-01
1583,1972-01-01
1583,1973-01-01
1583,1974-01-01
1583,1975-01-01
1583,1976-01-01
1583,1977-01-01
1583,1978-01-01
1583,1979-01-01
1583,1980-01-01
1583,1982-01-01
1583,1983-01-01
1584,1970-01-01
1584,1972-01-01
1584,1973-01-01
1584,1974-01-01
1584,1975-01-01
1584,1976-01-01
1584,1978-01-01
1584,1981-01-01
1584,1983-01-01
1585,1970-01-01
1586,1970-01-01
1587,1970-01-01
1588,1970-01-01
1588,1977-01-01
1588,1980-01-01
1588,1981-01-01
1588,1982-01-01
1589,1970-01-01
1589,1971-01-01
1590,1970-01-01
1590,1971-01-01
1590,1973-01-01
1590,1974-01-01
1590,1975-01-01
1590,1977-01-01
1590,1978-01-01
1590,1980-01-01
1590,1982-01-01
1591,1970-01-01
1591,1972-01-01
1591,1974-01-01
1591,1976-01-01
1591,1977-01-01
1591,1978-01-01
1591,1979-01-01
1591,1980-01-01
1591,1981-01-01
1592,1970-01-01
1592,1973-01-01
1592,1975-01-01
1592,1977-01-01
1592,1979-01-01
1592,1983-01-01
1593,1970-01-01
1593,1971-01-01
1593,1974-01-01
1593,1975-01-01
1593,1977-01-01
1593,1978-01-01
1593,1979-01-01
1593,1980-01-01
1593,1982-01-01
1594,1970-01-01
1594,1971-01-01
1594,1972-01-01
1594,1973-01-01
1594,1974-01-01
1595,1970-01-01
1595,1971-01-01
1595,1972-01-01
1595,1973-01-01
1596,1970-01-01
1596,1971-01-01
1596,1972-01-01
1596,1973-01-01
1596,1974-01-01
1597,1970-01-01
1597,1974-01-01
1597,1975-01-01
1597,1976-01-01
1597,1977-01-01
1597,1978-01-01
1597,1979-01-01
1598,1970-01-01
1599,1970-01-01
1599,1971-01-01
1599,1973-01-01
1600,1970-01-01
1601,1970-01-01
1601,1971-01-01
1602,1970-01-01
1602,1971-01-01
1602,1972-01-01
1602,1973-01-01
1602,1974-01-01
1602,1975-01-01
1602,1976-01-01
1602,1977-01-01
1602,1978-01-01
1602,1979-01-01
1602,1980-01-01
1602,1981-01-01
1602,1982-01-01
1602,1983-01-01
1603,1970-01-01
1603,1975-01-01
1603,1980-01-01
1604,1970-01-01
1605,1970-01-01
1605,1971-01-01
1606,1970-01-01
1606,1971-01-01
1606,1972-01-01
1606,1973-01-01
1606,1974-01-01
1606,1975-01-01
1606,1976-01-01
1606,1977-01-01
1606,1978-01-01
1606,1979-01-01
1606,1980-01-01
1606,1981-01-01
1606,1982-01-01
1607,1970-01-01
1608,1970-01-01
1609,1970-01-01
1610,1970-01-01
1610,1978-01-01
1610,1979-01-01
1611,1970-01-01
1612,1970-01-01
1612,1971-01-01
1613,1970-01-01
1614,1970-01-01
1615,1970-01-01
1615,1971-01-01
1615,1972-01-01
1615,1973-01-01
1616,1970-01-01
1616,1971-01-01
1616,1972-01-01
1617,1970-01-01
1618,1970-01-01
1619,1970-01-01
1619,1971-01-01
1619,1972-01-01
1619,1973-01-01
1619,1974-01-01
1619,1975-01-01
1619,1976-01-01
1619,1977-01-01
1619,1978-01-01
1619,1979-01-01
1619,1980-01-01
1619,1981-01-01
1619,1982-01-01
1619,1983-01-01
1620,1970-01-01
1620,1972-01-01
1620,1973-01-01
1620,1974-01-01
1620,1975-01-01
1620,1976-01-01
1620,1977-01-01
1620,1978-01-01
1620,1979-01-01
1620,1980-01-01
1620,1982-01-01
1620,1983-01-01
1621,1970-01-01
1621,1971-01-01
1621,1972-01-01
1621,1973-01-01
1621,1974-01-01
1621,1975-01-01
1621,1976-01-01
1621,1977-01-01
1621,1978-01-01
1621,1980-01-01
1621,1981-01-01
1621,1982-01-01
1622,1970-01-01
1622,1972-01-01
1622,1973-01-01
1622,1974-01-01
1622,1975-01-01
1622,1976-01-01
1622,1977-01-01
1623,1970-01-01
1623,1972-01-01
1623,1973-01-01
1623,1975-01-01
1623,1977-01-01
1623,1980-01-01
1623,1981-01-01
1623,1983-01-01
1624,1970-01-01
1624,1971-01-01
1624,1972-01-01
1624,1973-01-01
1624,1974-01-01
1624,1975-01-01
1624,1976-01-01
1624,1977-01-01
1624,1978-01-01
1624,1979-01-01
1624,1980-01-01
1624,1981-01-01
1624,1982-01-01
1625,1970-01-01
1625,1971-01-01
1625,1972-01-01
1625,1973-01-01
1626,1970-01-01
1626,1971-01-01
1626,1972-01-01
1626,1973-01-01
1626,1974-01-01
1626,1975-01-01
1626,1976-01-01
1626,1977-01-01
1626,1978-01-01
1626,1979-01-01
1626,1980-01-01
1626,1981-01-01
1626,1982-01-01
1626,1983-01-01
1627,1970-01-01
1627,1973-01-01
1627,1981-01-01
1628,1970-01-01
1628,1971-01-01
1628,1972-01-01
1628,1973-01-01
1628,1974-01-01
1628,1975-01-01
1628,1976-01-01
1628,1977-01-01
1628,1978-01-01
1628,1979-01-01
1628,1980-01-01
1628,1983-01-01
1629,1970-01-01
1629,1971-01-01
1630,1970-01-01
1630,1971-01-01
1630,1972-01-01
1630,1973-01-01
1630,1975-01-01
1631,1970-01-01
1632,1970-01-01
1632,1971-01-01
1632,1972-01-01
1632,1973-01-01
1632,1974-01-01
1632,1975-01-01
1632,1976-01-01
1633,1970-01-01
1633,1972-01-01
1633,1973-01-01
1633,1974-01-01
1633,1975-01-01
1633,1976-01-01
1633,1977-01-01
1633,1978-01-01
1633,1979-01-01
1633,1980-01-01
1633,1981-01-01
1633,1982-01-01
1633,1983-01-01
1634,1970-01-01
1634,1972-01-01
1634,1973-01-01
1634,1974-01-01
1634,1975-01-01
1635,1970-01-01
1635,1972-01-01
1635,1973-01-01
1635,1974-01-01
1635,1975-01-01
1635,1976-01-01
1636,1970-01-01
1636,1975-01-01
1636,1976-01-01
1636,1977-01-01
1636,1979-01-01
1636,1980-01-01
1637,1970-01-01
1637,1971-01-01
1637,1976-01-01
1637,1979-01-01
1637,1981-01-01
1638,1970-01-01
1639,1970-01-01
1639,1973-01-01
1640,1970-01-01
1640,1971-01-01
1641,1970-01-01
1641,1971-01-01
1641,1972-01-01
1642,1970-01-01
1642,1972-01-01
1643,1970-01-01
1643,1971-01-01
1643,1972-01-01
1643,1973-01-01
1643,1974-01-01
1643,1975-01-01
1643,1976-01-01
1643,1977-01-01
1643,1978-01-01
1643,1979-01-01
1643,1980-01-01
1643,1981-01-01
1643,1982-01-01
1643,1983-01-01
1644,1970-01-01
1644,1971-01-01
1644,1972-01-01
1644,1973-01-01
1645,1970-01-01
1645,1971-01-01
1645,1972-01-01
1645,1973-01-01
1645,1974-01-01
1645,1975-01-01
1646,1970-01-01
1647,1970-01-01
1647,1971-01-01
1647,1972-01-01
1647,1973-01-01
1647,1974-01-01
1647,1975-01-01
1647,1976-01-01
1647,1977-01-01
1647,1978-01-01
1647,1979-01-01
1647,1980-01-01
1647,1981-01-01
1647,1982-01-01
1647,1983-01-01
1648,1970-01-01
1648,1971-01-01
1648,1972-01-01
1648,1973-01-01
1648,1974-01-01
1649,1970-01-01
1649,1971-01-01
1649,1972-01-01
1650,1970-01-01
1650,1974-01-01
1651,1970-01-01
1651,1971-01-01
1651,1975-01-01
1651,1981-01-01
1652,1970-01-01
1652,1974-01-01
1652,1976-01-01
1652,1977-01-01
1652,1979-01-01
1653,1970-01-01
1653,1971-01-01
1653,1972-01-01
1653,1973-01-01
1653,1974-01-01
1653,1975-01-01
1653,1976-01-01
1653,1977-01-01
1653,1978-01-01
1653,1979-01-01
1653,1980-01-01
1653,1981-01-01
1653,1982-01-01
1653,1983-01-01
1654,1970-01-01
1654,1971-01-01
1654,1972-01-01
1654,1973-01-01
1654,1974-01-01
1654,1975-01-01
1654,1976-01-01
1654,1977-01-01
1654,1978-01-01
1654,1979-01-01
1654,1980-01-01
1654,1981-01-01
1654,1982-01-01
1654,1983-01-01
1655,1970-01-01
1656,1970-01-01
1656,1972-01-01
1656,1973-01-01
1657,1970-01-01
1657,1971-01-01
1657,1972-01-01
1658,1970-01-01
1659,1970-01-01
1660,1970-01-01
1660,1976-01-01
1660,1977-01-01
1660,1978-01-01
1661,1970-01-01
1661,1972-01-01
1661,1974-01-01
1661,1976-01-01
1661,1977-01-01
1661,1978-01-01
1661,1980-01-01
1661,1981-01-01
1661,1983-01-01
1662,1970-01-01
1662,1971-01-01
1662,1972-01-01
1662,1973-01-01
1662,1974-01-01
1662,1975-01-01
1662,1976-01-01
1662,1977-01-01
1662,1978-01-01
1662,1979-01-01
1662,1980-01-01
1662,1981-01-01
1662,1982-01-01
1662,1983-01-01
1663,1970-01-01
1663,1971-01-01
1663,1973-01-01
1663,1974-01-01
1663,1975-01-01
1663,1976-01-01
1663,1977-01-01
1663,1978-01-01
1663,1979-01-01
1663,1980-01-01
1663,1982-01-01
1664,1970-01-01
1664,1971-01-01
1664,1972-01-01
1664,1975-01-01
1664,1976-01-01
1664,1978-01-01
1664,1979-01-01
1664,1982-01-01
1665,1970-01-01
1665,1971-01-01
1665,1972-01-01
1666,1970-01-01
1666,1972-01-01
1666,1973-01-01
1666,1974-01-01
1666,1975-01-01
1666,1976-01-01
1666,1977-01-01
1666,1978-01-01
1666,1979-01-01
1666,1980-01-01
1666,1981-01-01
1666,1982-01-01
1666,1983-01-01
1667,1970-01-01
1668,1970-01-01
1668,1971-01-01
1668,1972-01-01
1668,1975-01-01
1668,1976-01-01
1668,1977-01-01
1668,1982-01-01
1669,1970-01-01
1669,1971-01-01
1669,1973-01-01
1669,1974-01-01
1669,1976-01-01
1669,1977-01-01
1669,1979-01-01
1669,1980-01-01
1669,1981-01-01
1669,1982-01-01
1670,1970-01-01
1671,1970-01-01
1671,1971-01-01
1672,1970-01-01
1673,1970-01-01
1673,1975-01-01
1673,1981-01-01
1673,1983-01-01
1674,1970-01-01
1674,1972-01-01
1674,1978-01-01
1674,1979-01-01
1674,1980-01-01
1674,1981-01-01
1674,1983-01-01
1675,1970-01-01
1676,1970-01-01
1676,1971-01-01
1676,1972-01-01
1676,1974-01-01
1676,1975-01-01
1676,1976-01-01
1676,1977-01-01
1676,1978-01-01
1676,1979-01-01
1676,1980-01-01
1676,1981-01-01
1676,1982-01-01
1676,1983-01-01
1677,1970-01-01
1677,1971-01-01
1678,1970-01-01
1678,1971-01-01
1678,1973-01-01
1679,1970-01-01
1679,1973-01-01
1679,1974-01-01
1680,1970-01-01
1680,1971-01-01
1680,1972-01-01
1680,1973-01-01
1681,1970-01-01
1682,1970-01-01
1682,1971-01-01
1682,1974-01-01
1682,1975-01-01
1682,1976-01-01
1682,1977-01-01
1682,1979-01-01
1683,1970-01-01
1683,1971-01-01
1683,1972-01-01
1683,1973-01-01
1683,1974-01-01
1684,1970-01-01
1685,1970-01-01
1685,1971-01-01
1685,1973-01-01
1685,1974-01-01
1685,1975-01-01
1685,1976-01-01
1685,1977-01-01
1685,1978-01-01
1686,1970-01-01
1686,1971-01-01
1686,1977-01-01
1687,1970-01-01
1687,1971-01-01
1687,1972-01-01
1687,1973-01-01
1687,1974-01-01
1687,1975-01-01
1687,1976-01-01
1687,1977-01-01
1687,1978-01-01
1687,1979-01-01
1687,1980-01-01
1688,1970-01-01
1688,1971-01-01
1688,1973-01-01
1688,1975-01-01
1688,1976-01-01
1688,1977-01-01
1688,1982-01-01
1689,1970-01-01
1690,1970-01-01
1691,1970-01-01
1692,1970-01-01
1692,1971-01-01
1692,1972-01-01
1692,1973-01-01
1692,1974-01-01
1693,1970-01-01
1693,1982-01-01
1694,1970-01-01
1694,1971-01-01
1694,1975-01-01
1694,1976-01-01
1694,1980-01-01
1695,1970-01-01
1695,1971-01-01
1696,1970-01-01
1696,1974-01-01
1696,1977-01-01
1697,1970-01-01
1698,1970-01-01
1699,1970-01-01
1699,1971-01-01
1699,1972-01-01
1699,1973-01-01
1700,1970-01-01
1700,1971-01-01
1701,1970-01-01
1702,1970-01-01
1702,1971-01-01
1702,1972-01-01
1702,1973-01-01
1702,1974-01-01
1702,1975-01-01
1702,1976-01-01
1702,1977-01-01
1702,1978-01-01
1702,1979-01-01
1702,1980-01-01
1702,1981-01-01
1702,1982-01-01
1702,1983-01-01
1703,1970-01-01
1703,1971-01-01
1703,1976-01-01
1703,1977-01-01
1703,1979-01-01
1703,1980-01-01
1704,1970-01-01
1705,1970-01-01
1705,1971-01-01
1705,1972-01-01
1706,1970-01-01
1707,1970-01-01
1707,1971-01-01
1707,1972-01-01
1707,1974-01-01
1707,1976-01-01
1707,1977-01-01
1707,1979-01-01
1707,1981-01-01
1707,1982-01-01
1707,1983-01-01
1708,1970-01-01
1708,1972-01-01
1709,1970-01-01
1710,1970-01-01
1710,1971-01-01
1710,1972-01-01
1711,1970-01-01
1711,1973-01-01
1711,1974-01-01
1711,1975-01-01
1711,1977-01-01
1711,1978-01-01
1711,1980-01-01
1711,1981-01-01
1711,1983-01-01
1712,1970-01-01
1712,1974-01-01
1712,1975-01-01
1712,1979-01-01
1712,1980-01-01
1712,1981-01-01
1712,1982-01-01
1712,1983-01-01
1713,1970-01-01
1714,1970-01-01
1714,1971-01-01
1714,1980-01-01
1715,1970-01-01
1715,1971-01-01
1716,1970-01-01
1717,1970-01-01
1718,1970-01-01
1719,1970-01-01
1719,1971-01-01
1719,1972-01-01
1719,1975-01-01
1719,1976-01-01
1719,1977-01-01
1719,1978-01-01
1719,1979-01-01
1720,1970-01-01
1720,1971-01-01
1720,1972-01-01
1720,1973-01-01
1720,1974-01-01
1720,1975-01-01
1720,1976-01-01
1720,1977-01-01
1721,1970-01-01
1722,1970-01-01
1722,1971-01-01
1722,1974-01-01
1722,1975-01-01
1722,1976-01-01
1722,1977-01-01
1722,1978-01-01
1722,1980-01-01
1722,1981-01-01
1722,1982-01-01
1723,1970-01-01
1723,1971-01-01
1723,1972-01-01
1723,1973-01-01
1723,1974-01-01
1723,1975-01-01
1723,1976-01-01
1723,1977-01-01
1723,1978-01-01
1723,1979-01-01
1723,1980-01-01
1723,1981-01-01
1723,1982-01-01
1723,1983-01-01
1724,1970-01-01
1725,1970-01-01
1725,1971-01-01
1726,1970-01-01
1727,1970-01-01
1727,1973-01-01
1727,1977-01-01
1727,1978-01-01
1727,1979-01-01
1727,1981-01-01
1727,1982-01-01
1728,1970-01-01
1729,1970-01-01
1729,1973-01-01
1729,1974-01-01
1729,1976-01-01
1730,1970-01-01
1730,1971-01-01
1731,1970-01-01
1731,1971-01-01
1731,1978-01-01
1732,1970-01-01
1732,1973-01-01
1732,1976-01-01
1732,1977-01-01
1733,1970-01-01
1733,1971-01-01
1734,1970-01-01
1735,1970-01-01
1735,1971-01-01
1735,1972-01-01
1735,1973-01-01
1735,1974-01-01
1736,1970-01-01
1736,1971-01-01
1736,1972-01-01
1737,1970-01-01
1737,1972-01-01
1738,1970-01-01
1738,1971-01-01
1738,1972-01-01
1738,1973-01-01
1738,1974-01-01
1738,1975-01-01
1738,1976-01-01
1738,1977-01-01
1738,1978-01-01
1738,1979-01-01
1738,1980-01-01
1738,1981-01-01
1738,1982-01-01
1738,1983-01-01
1739,1970-01-01
1739,1971-01-01
1739,1972-01-01
1739,1974-01-01
1739,1976-01-01
1739,1979-01-01
1739,1980-01-01
1739,1981-01-01
1739,1982-01-01
1739,1983-01-01
1740,1970-01-01
1740,1971-01-01
1740,1972-01-01
1740,1973-01-01
1741,1970-01-01
1741,1971-01-01
1741,1972-01-01
1741,1973-01-01
1741,1974-01-01
1741,1975-01-01
1741,1976-01-01
1741,1977-01-01
1741,1978-01-01
1741,1979-01-01
1741,1980-01-01
1741,1981-01-01
1741,1982-01-01
1742,1970-01-01
1742,1971-01-01
1742,1972-01-01
1742,1973-01-01
1742,1974-01-01
1742,1975-01-01
1742,1976-01-01
1742,1977-01-01
1742,1978-01-01
1742,1980-01-01
1743,1970-01-01
1743,1972-01-01
1743,1973-01-01
1743,1976-01-01
1744,1970-01-01
1744,1973-01-01
1744,1974-01-01
1744,1976-01-01
1744,1977-01-01
1744,1978-01-01
1744,1979-01-01
1744,1980-01-01
1744,1981-01-01
1744,1982-01-01
1745,1970-01-01
1745,1971-01-01
1745,1972-01-01
1745,1973-01-01
1745,1977-01-01
1745,1979-01-01
1745,1980-01-01
1746,1970-01-01
1746,1972-01-01
1746,1975-01-01
1746,1976-01-01
1746,1980-01-01
1746,1982-01-01
1747,1970-01-01
1747,1971-01-01
1747,1972-01-01
1747,1973-01-01
1747,1974-01-01
1747,1975-01-01
1747,1976-01-01
1747,1977-01-01
1747,1979-01-01
1747,1980-01-01
1747,1981-01-01
1747,1982-01-01
1747,1983-01-01
1748,1970-01-01
1748,1971-01-01
1749,1970-01-01
1750,1970-01-01
1751,1970-01-01
1751,1971-01-01
1751,1972-01-01
1751,1974-01-01
1752,1970-01-01
1752,1971-01-01
1753,1970-01-01
1753,1971-01-01
1753,1972-01-01
1753,1973-01-01
1753,1974-01-01
1753,1975-01-01
1753,1977-01-01
1753,1978-01-01
1753,1979-01-01
1753,1980-01-01
1753,1981-01-01
1753,1982-01-01
1754,1970-01-01
1754,1971-01-01
1755,1970-01-01
1756,1970-01-01
1756,1971-01-01
1756,1973-01-01
1756,1976-01-01
1756,1979-01-01
1756,1980-01-01
1756,1981-01-01
1757,1970-01-01
1758,1970-01-01
1758,1971-01-01
1758,1972-01-01
1758,1973-01-01
1758,1974-01-01
1758,1975-01-01
1758,1976-01-01
1758,1977-01-01
1758,1978-01-01
1758,1979-01-01
1758,1980-01-01
1758,1981-01-01
1758,1982-01-01
1758,1983-01-01
1759,1970-01-01
1760,1970-01-01
1760,1971-01-01
1760,1972-01-01
1761,1970-01-01
1762,1970-01-01
1762,1971-01-01
1762,1972-01-01
1762,1973-01-01
1762,1974-01-01
1762,1975-01-01
1762,1976-01-01
1762,1977-01-01
1762,1978-01-01
1762,1979-01-01
1762,1980-01-01
1762,1981-01-01
1762,1982-01-01
1762,1983-01-01
1763,1970-01-01
1764,1970-01-01
1764,1971-01-01
1764,1972-01-01
1764,1973-01-01
1764,1975-01-01
1764,1979-01-01
1765,1970-01-01
1765,1971-01-01
1765,1972-01-01
1765,1973-01-01
1765,1974-01-01
1766,1970-01-01
1766,1971-01-01
1766,1972-01-01
1766,1973-01-01
1766,1974-01-01
1766,1975-01-01
1766,1976-01-01
1766,1977-01-01
1766,1978-01-01
1767,1970-01-01
1768,1970-01-01
1768,1972-01-01
1768,1974-01-01
1769,1970-01-01
1769,1971-01-01
1769,1972-01-01
1769,1973-01-01
1769,1974-01-01
1769,1975-01-01
1769,1976-01-01
1770,1970-01-01
1770,1971-01-01
1770,1972-01-01
1770,1973-01-01
1771,1970-01-01
1771,1971-01-01
1771,1972-01-01
1771,1973-01-01
1771,1974-01-01
1771,1975-01-01
1771,1976-01-01
1771,1977-01-01
1771,1978-01-01
1771,1980-01-01
1771,1981-01-01
1771,1982-01-01
1771,1983-01-01
1772,1970-01-01
1772,1971-01-01
1772,1974-01-01
1772,1975-01-01
1772,1977-01-01
1772,1979-01-01
1772,1982-01-01
1773,1970-01-01
1773,1971-01-01
1773,1973-01-01
1774,1970-01-01
1775,1970-01-01
1775,1971-01-01
1776,1970-01-01
1776,1973-01-01
1776,1974-01-01
1776,1975-01-01
1776,1976-01-01
1776,1978-01-01
1776,1979-01-01
1776,1980-01-01
1776,1981-01-01
1776,1983-01-01
1777,1970-01-01
1778,1970-01-01
1778,1972-01-01
1779,1970-01-01
1780,1970-01-01
1781,1970-01-01
1781,1971-01-01
1781,1972-01-01
1781,1973-01-01
1781,1974-01-01
1781,1975-01-01
1781,1976-01-01
1782,1970-01-01
1782,1971-01-01
1782,1972-01-01
1782,1973-01-01
1782,1974-01-01
1782,1975-01-01
1782,1976-01-01
1782,1977-01-01
1783,1970-01-01
1784,1970-01-01
1785,1970-01-01
1785,1971-01-01
1785,1972-01-01
1785,1973-01-01
1786,1970-01-01
1786,1971-01-01
1786,1972-01-01
1786,1974-01-01
1786,1977-01-01
1787,1970-01-01
1787,1971-01-01
1787,1972-01-01
1788,1970-01-01
1789,1970-01-01
1789,1971-01-01
1790,1970-01-01
1790,1973-01-01
1790,1974-01-01
1790,1979-01-01
1790,1980-01-01
1790,1981-01-01
1790,1982-01-01
1790,1983-01-01
1791,1970-01-01
1792,1970-01-01
1792,1971-01-01
1792,1972-01-01
1793,1970-01-01
1793,1971-01-01
1794,1970-01-01
1795,1970-01-01
1795,1971-01-01
1795,1972-01-01
1795,1973-01-01
1795,1974-01-01
1795,1975-01-01
1795,1976-01-01
1796,1970-01-01
1796,1971-01-01
1797,1970-01-01
1798,1970-01-01
1798,1971-01-01
1799,1970-01-01
1799,1971-01-01
1799,1973-01-01
1800,1970-01-01
1800,1971-01-01
1800,1972-01-01
1800,1973-01-01
1800,1974-01-01
1800,1975-01-01
1801,1970-01-01
1801,1971-01-01
1801,1972-01-01
1801,1974-01-01
1801,1975-01-01
1801,1976-01-01
1801,1977-01-01
1801,1978-01-01
1801,1979-01-01
1801,1980-01-01
1801,1981-01-01
1801,1982-01-01
1801,1983-01-01
1802,1970-01-01
1803,1970-01-01
1803,1971-01-01
1804,1970-01-01
1804,1972-01-01
1804,1974-01-01
1804,1975-01-01
1804,1976-01-01
1804,1977-01-01
1804,1978-01-01
1804,1979-01-01
1804,1981-01-01
1804,1983-01-01
1805,1970-01-01
1805,1972-01-01
1805,1973-01-01
1805,1974-01-01
1805,1975-01-01
1806,1970-01-01
1806,1971-01-01
1806,1974-01-01
1806,1975-01-01
1806,1976-01-01
1806,1977-01-01
1806,1978-01-01
1807,1970-01-01
1808,1970-01-01
1808,1971-01-01
1808,1972-01-01
1808,1973-01-01
1808,1974-01-01
1808,1975-01-01
1808,1976-01-01
1808,1977-01-01
1808,1978-01-01
1808,1979-01-01
1808,1980-01-01
1808,1982-01-01
1808,1983-01-01
1809,1970-01-01
1809,1971-01-01
1809,1972-01-01
1809,1973-01-01
1809,1976-01-01
1809,1977-01-01
1809,1978-01-01
1809,1980-01-01
1809,1982-01-01
1810,1970-01-01
1810,1972-01-01
1810,1976-01-01
1810,1982-01-01
1811,1970-01-01
1811,1971-01-01
1811,1972-01-01
1811,1973-01-01
1811,1974-01-01
1811,1975-01-01
1811,1976-01-01
1811,1977-01-01
1811,1978-01-01
1811,1979-01-01
1811,1980-01-01
1811,1981-01-01
1811,1983-01-01
1812,1970-01-01
1812,1971-01-01
1812,1972-01-01
1812,1973-01-01
1812,1974-01-01
1812,1975-01-01
1812,1976-01-01
1812,1977-01-01
1812,1978-01-01
1812,1980-01-01
1813,1970-01-01
1813,1971-01-01
1813,1972-01-01
1813,1973-01-01
1813,1974-01-01
1813,1975-01-01
1813,1976-01-01
1813,1978-01-01
1813,1979-01-01
1813,1980-01-01
1813,1981-01-01
1813,1982-01-01
1813,1983-01-01
1814,1970-01-01
1815,1970-01-01
1815,1971-01-01
1815,1977-01-01
1815,1978-01-01
1815,1980-01-01
1815,1981-01-01
1815,1983-01-01
1816,1970-01-01
1816,1971-01-01
1816,1972-01-01
1816,1973-01-01
1816,1974-01-01
1816,1975-01-01
1816,1976-01-01
1816,1977-01-01
1816,1978-01-01
1816,1980-01-01
1816,1981-01-01
1816,1983-01-01
1817,1970-01-01
1817,1972-01-01
1817,1973-01-01
1817,1974-01-01
1817,1975-01-01
1817,1976-01-01
1817,1977-01-01
1817,1978-01-01
1817,1979-01-01
1818,1970-01-01
1818,1971-01-01
1818,1972-01-01
1818,1973-01-01
1818,1974-01-01
1818,1975-01-01
1818,1976-01-01
1818,1977-01-01
1818,1978-01-01
1818,1979-01-01
1818,1980-01-01
1819,1970-01-01
1819,1971-01-01
1819,1972-01-01
1820,1970-01-01
1820,1971-01-01
1820,1972-01-01
1820,1973-01-01
1821,1970-01-01
